farmer_land_name,fieldID,Dates,NDVI
praskoveya,347,2020_06_25,0.2492
praskoveya,348,2020_06_25,0.15560000000000002
praskoveya,349,2020_06_25,0.16770000000000002
praskoveya,350,2020_06_25,0.1647
praskoveya,351,2020_06_25,0.2439
praskoveya,352,2020_06_25,0.2486
praskoveya,353,2020_06_25,0.181
praskoveya,354,2020_06_25,0.17320000000000002
praskoveya,355,2020_06_25,0.1989
praskoveya,356,2020_06_25,0.2217
praskoveya,357,2020_06_25,0.25070000000000003
praskoveya,358,2020_06_25,0.2285
praskoveya,359,2020_06_25,0.2282
praskoveya,360,2020_06_25,0.2398
praskoveya,361,2020_06_25,0.2127
praskoveya,362,2020_06_25,0.2326
praskoveya,363,2020_06_25,0.18899999999999997
praskoveya,364,2020_06_25,0.2053
praskoveya,365,2020_06_25,0.2234
praskoveya,366,2020_06_25,0.1699
praskoveya,367,2020_06_25,0.19699999999999998
praskoveya,368,2020_06_25,0.1928
praskoveya,369,2020_06_25,0.2302
praskoveya,370,2020_06_25,0.2183
praskoveya,371,2020_06_25,0.1956
praskoveya,372,2020_06_25,0.2131
praskoveya,373,2020_06_25,0.1854
praskoveya,374,2020_06_25,0.1993
praskoveya,375,2020_06_25,0.2239
praskoveya,376,2020_06_25,0.2147
praskoveya,377,2020_06_25,0.2189
praskoveya,378,2020_06_25,0.2288
praskoveya,379,2020_06_25,0.1701
praskoveya,380,2020_06_25,0.2328
praskoveya,381,2020_06_25,0.1997
praskoveya,382,2020_06_25,0.19399999999999998
praskoveya,383,2020_06_25,0.2138
praskoveya,384,2020_06_25,0.2272
praskoveya,385,2020_06_25,0.2362
praskoveya,266,2020_07_11,0.1851
praskoveya,267,2020_07_11,0.1961
praskoveya,268,2020_07_11,0.1799
praskoveya,269,2020_07_11,0.16970000000000002
praskoveya,270,2020_07_11,0.1872
praskoveya,271,2020_07_11,0.1865
praskoveya,272,2020_07_11,0.191
praskoveya,273,2020_07_11,0.1725
praskoveya,274,2020_07_11,0.1759
praskoveya,275,2020_07_11,0.17750000000000002
praskoveya,276,2020_07_11,0.1788
praskoveya,277,2020_07_11,0.1778
praskoveya,278,2020_07_11,0.1655
praskoveya,279,2020_07_11,0.1685
praskoveya,280,2020_07_11,0.1665
praskoveya,281,2020_07_11,0.1774
praskoveya,282,2020_07_11,0.1683
praskoveya,283,2020_07_11,0.1645
praskoveya,284,2020_07_11,0.2011
praskoveya,285,2020_07_11,0.1829
praskoveya,286,2020_07_11,0.2035
praskoveya,287,2020_07_11,0.2162
praskoveya,288,2020_07_11,0.19899999999999998
praskoveya,289,2020_07_11,0.2043
praskoveya,290,2020_07_11,0.19699999999999998
praskoveya,291,2020_07_11,0.1867
praskoveya,292,2020_07_11,0.1784
praskoveya,293,2020_07_11,0.1744
praskoveya,294,2020_07_11,0.1661
praskoveya,295,2020_07_11,0.16090000000000002
praskoveya,296,2020_07_11,0.1838
praskoveya,297,2020_07_11,0.1757
praskoveya,298,2020_07_11,0.1754
praskoveya,299,2020_07_11,0.17120000000000002
praskoveya,300,2020_07_11,0.1888
praskoveya,301,2020_07_11,0.2
praskoveya,302,2020_07_11,0.1952
praskoveya,303,2020_07_11,0.1937
praskoveya,304,2020_07_11,0.18000000000000002
praskoveya,305,2020_07_11,0.1801
praskoveya,306,2020_07_11,0.1965
praskoveya,307,2020_07_11,0.1935
praskoveya,308,2020_07_11,0.1792
praskoveya,309,2020_07_11,0.16720000000000002
praskoveya,310,2020_07_11,0.1781
praskoveya,311,2020_07_11,0.17550000000000002
praskoveya,312,2020_07_11,0.1635
praskoveya,313,2020_07_11,0.16399999999999998
praskoveya,314,2020_07_11,0.1675
praskoveya,315,2020_07_11,0.161
praskoveya,316,2020_07_11,0.2126
praskoveya,317,2020_07_11,0.2277
praskoveya,318,2020_07_11,0.1852
praskoveya,319,2020_07_11,0.1895
praskoveya,320,2020_07_11,0.2028
praskoveya,321,2020_07_11,0.2124
praskoveya,322,2020_07_11,0.2011
praskoveya,323,2020_07_11,0.2039
praskoveya,324,2020_07_11,0.17400000000000002
praskoveya,325,2020_07_11,0.1946
praskoveya,326,2020_07_11,0.1891
praskoveya,327,2020_07_11,0.2222
praskoveya,328,2020_07_11,0.1772
praskoveya,329,2020_07_11,0.1956
praskoveya,330,2020_07_11,0.1942
praskoveya,331,2020_07_11,0.1839
praskoveya,332,2020_07_11,0.1604
praskoveya,333,2020_07_11,0.1657
praskoveya,334,2020_07_11,0.1812
praskoveya,335,2020_07_11,0.1643
praskoveya,336,2020_07_11,0.1565
praskoveya,337,2020_07_11,0.1725
praskoveya,338,2020_07_11,0.1734
praskoveya,339,2020_07_11,0.1594
praskoveya,340,2020_07_11,0.1731
praskoveya,341,2020_07_11,0.15810000000000002
praskoveya,342,2020_07_11,0.172
praskoveya,343,2020_07_11,0.1774
praskoveya,344,2020_07_11,0.1815
praskoveya,345,2020_07_11,0.1758
praskoveya,346,2020_07_11,0.1818
praskoveya,347,2020_07_11,0.3163
praskoveya,348,2020_07_11,0.1726
praskoveya,349,2020_07_11,0.1608
praskoveya,350,2020_07_11,0.16010000000000002
praskoveya,351,2020_07_11,0.1925
praskoveya,352,2020_07_11,0.1902
praskoveya,353,2020_07_11,0.1726
praskoveya,354,2020_07_11,0.16160000000000002
praskoveya,355,2020_07_11,0.1864
praskoveya,356,2020_07_11,0.18600000000000003
praskoveya,357,2020_07_11,0.2106
praskoveya,358,2020_07_11,0.1907
praskoveya,359,2020_07_11,0.1828
praskoveya,360,2020_07_11,0.1948
praskoveya,361,2020_07_11,0.1907
praskoveya,362,2020_07_11,0.198
praskoveya,363,2020_07_11,0.1759
praskoveya,364,2020_07_11,0.2122
praskoveya,365,2020_07_11,0.1863
praskoveya,366,2020_07_11,0.156
praskoveya,367,2020_07_11,0.1829
praskoveya,368,2020_07_11,0.1801
praskoveya,369,2020_07_11,0.1892
praskoveya,370,2020_07_11,0.1863
praskoveya,371,2020_07_11,0.1819
praskoveya,372,2020_07_11,0.195
praskoveya,373,2020_07_11,0.17450000000000002
praskoveya,374,2020_07_11,0.1864
praskoveya,375,2020_07_11,0.1809
praskoveya,376,2020_07_11,0.1825
praskoveya,377,2020_07_11,0.1855
praskoveya,378,2020_07_11,0.1848
praskoveya,379,2020_07_11,0.1728
praskoveya,380,2020_07_11,0.205
praskoveya,381,2020_07_11,0.1903
praskoveya,382,2020_07_11,0.1833
praskoveya,383,2020_07_11,0.1825
praskoveya,384,2020_07_11,0.1915
praskoveya,385,2020_07_11,0.1839
praskoveya,266,2020_07_27,0.1939
praskoveya,267,2020_07_27,0.1875
praskoveya,268,2020_07_27,0.2128
praskoveya,269,2020_07_27,0.1752
praskoveya,270,2020_07_27,0.28850000000000003
praskoveya,271,2020_07_27,0.271
praskoveya,272,2020_07_27,0.1794
praskoveya,273,2020_07_27,0.1706
praskoveya,274,2020_07_27,0.17020000000000002
praskoveya,275,2020_07_27,0.1771
praskoveya,276,2020_07_27,0.1899
praskoveya,277,2020_07_27,0.1891
praskoveya,278,2020_07_27,0.1667
praskoveya,279,2020_07_27,0.1662
praskoveya,280,2020_07_27,0.16640000000000002
praskoveya,281,2020_07_27,0.1731
praskoveya,282,2020_07_27,0.1598
praskoveya,283,2020_07_27,0.1728
praskoveya,284,2020_07_27,0.233
praskoveya,285,2020_07_27,0.2188
praskoveya,286,2020_07_27,0.2249
praskoveya,287,2020_07_27,0.2202
praskoveya,288,2020_07_27,0.1953
praskoveya,289,2020_07_27,0.222
praskoveya,290,2020_07_27,0.21005
praskoveya,291,2020_07_27,0.1937
praskoveya,292,2020_07_27,0.2099
praskoveya,293,2020_07_27,0.2009
praskoveya,294,2020_07_27,0.1683
praskoveya,295,2020_07_27,0.16690000000000002
praskoveya,296,2020_07_27,0.3053
praskoveya,297,2020_07_27,0.33540000000000003
praskoveya,298,2020_07_27,0.1766
praskoveya,299,2020_07_27,0.1921
praskoveya,300,2020_07_27,0.235
praskoveya,301,2020_07_27,0.1861
praskoveya,302,2020_07_27,0.3521
praskoveya,303,2020_07_27,0.2619
praskoveya,304,2020_07_27,0.2179
praskoveya,305,2020_07_27,0.1841
praskoveya,306,2020_07_27,0.1868
praskoveya,307,2020_07_27,0.2337
praskoveya,308,2020_07_27,0.1724
praskoveya,309,2020_07_27,0.1683
praskoveya,310,2020_07_27,0.2691
praskoveya,311,2020_07_27,0.2073
praskoveya,312,2020_07_27,0.1973
praskoveya,313,2020_07_27,0.1836
praskoveya,314,2020_07_27,0.16770000000000002
praskoveya,315,2020_07_27,0.1885
praskoveya,316,2020_07_27,0.2953
praskoveya,317,2020_07_27,0.28850000000000003
praskoveya,318,2020_07_27,0.1848
praskoveya,319,2020_07_27,0.2998
praskoveya,320,2020_07_27,0.2604
praskoveya,321,2020_07_27,0.2295
praskoveya,322,2020_07_27,0.34090000000000004
praskoveya,323,2020_07_27,0.3063
praskoveya,324,2020_07_27,0.1847
praskoveya,325,2020_07_27,0.2818
praskoveya,326,2020_07_27,0.2221
praskoveya,327,2020_07_27,0.2713
praskoveya,328,2020_07_27,0.1937
praskoveya,329,2020_07_27,0.3158
praskoveya,330,2020_07_27,0.29200000000000004
praskoveya,331,2020_07_27,0.2051
praskoveya,332,2020_07_27,0.17600000000000002
praskoveya,333,2020_07_27,0.1777
praskoveya,334,2020_07_27,0.2335
praskoveya,335,2020_07_27,0.1743
praskoveya,336,2020_07_27,0.1595
praskoveya,337,2020_07_27,0.1786
praskoveya,338,2020_07_27,0.1788
praskoveya,339,2020_07_27,0.1623
praskoveya,340,2020_07_27,0.17350000000000002
praskoveya,341,2020_07_27,0.1625
praskoveya,342,2020_07_27,0.16740000000000002
praskoveya,343,2020_07_27,0.2445
praskoveya,344,2020_07_27,0.217
praskoveya,345,2020_07_27,0.1961
praskoveya,346,2020_07_27,0.2172
praskoveya,347,2020_07_27,0.2766
praskoveya,348,2020_07_27,0.1731
praskoveya,349,2020_07_27,0.1688
praskoveya,350,2020_07_27,0.16870000000000002
praskoveya,351,2020_07_27,0.2038
praskoveya,352,2020_07_27,0.204
praskoveya,353,2020_07_27,0.1802
praskoveya,354,2020_07_27,0.1635
praskoveya,355,2020_07_27,0.2051
praskoveya,356,2020_07_27,0.2111
praskoveya,357,2020_07_27,0.2298
praskoveya,358,2020_07_27,0.1961
praskoveya,359,2020_07_27,0.2311
praskoveya,360,2020_07_27,0.26930000000000004
praskoveya,361,2020_07_27,0.2586
praskoveya,362,2020_07_27,0.2948
praskoveya,363,2020_07_27,0.2198
praskoveya,364,2020_07_27,0.1845
praskoveya,365,2020_07_27,0.1848
praskoveya,366,2020_07_27,0.2282
praskoveya,367,2020_07_27,0.2298
praskoveya,368,2020_07_27,0.2265
praskoveya,369,2020_07_27,0.1929
praskoveya,370,2020_07_27,0.2051
praskoveya,371,2020_07_27,0.2506
praskoveya,372,2020_07_27,0.2254
praskoveya,373,2020_07_27,0.1912
praskoveya,374,2020_07_27,0.2308
praskoveya,375,2020_07_27,0.1895
praskoveya,376,2020_07_27,0.1826
praskoveya,377,2020_07_27,0.1906
praskoveya,378,2020_07_27,0.1821
praskoveya,379,2020_07_27,0.21899999999999997
praskoveya,380,2020_07_27,0.1886
praskoveya,381,2020_07_27,0.2932
praskoveya,382,2020_07_27,0.2268
praskoveya,383,2020_07_27,0.1858
praskoveya,384,2020_07_27,0.2071
praskoveya,385,2020_07_27,0.191
praskoveya,266,2020_08_12,0.1971
praskoveya,267,2020_08_12,0.1971
praskoveya,268,2020_08_12,0.30670000000000003
praskoveya,269,2020_08_12,0.1949
praskoveya,270,2020_08_12,0.3579
praskoveya,271,2020_08_12,0.3058
praskoveya,272,2020_08_12,0.1854
praskoveya,273,2020_08_12,0.1764
praskoveya,274,2020_08_12,0.1758
praskoveya,275,2020_08_12,0.1836
praskoveya,276,2020_08_12,0.1942
praskoveya,277,2020_08_12,0.1823
praskoveya,278,2020_08_12,0.1782
praskoveya,279,2020_08_12,0.1861
praskoveya,280,2020_08_12,0.1725
praskoveya,281,2020_08_12,0.25570000000000004
praskoveya,282,2020_08_12,0.1673
praskoveya,283,2020_08_12,0.1763
praskoveya,284,2020_08_12,0.1938
praskoveya,285,2020_08_12,0.1917
praskoveya,286,2020_08_12,0.417
praskoveya,287,2020_08_12,0.2058
praskoveya,288,2020_08_12,0.1905
praskoveya,289,2020_08_12,0.2145
praskoveya,290,2020_08_12,0.2016
praskoveya,291,2020_08_12,0.1869
praskoveya,292,2020_08_12,0.201
praskoveya,293,2020_08_12,0.193
praskoveya,294,2020_08_12,0.1662
praskoveya,295,2020_08_12,0.1862
praskoveya,296,2020_08_12,0.33280000000000004
praskoveya,297,2020_08_12,0.3618
praskoveya,298,2020_08_12,0.2869
praskoveya,299,2020_08_12,0.2887
praskoveya,300,2020_08_12,0.3335
praskoveya,301,2020_08_12,0.2042
praskoveya,302,2020_08_12,0.3712
praskoveya,303,2020_08_12,0.3347
praskoveya,304,2020_08_12,0.33280000000000004
praskoveya,305,2020_08_12,0.3456
praskoveya,306,2020_08_12,0.1864
praskoveya,307,2020_08_12,0.3159
praskoveya,308,2020_08_12,0.1796
praskoveya,309,2020_08_12,0.1756
praskoveya,310,2020_08_12,0.34600000000000003
praskoveya,311,2020_08_12,0.31220000000000003
praskoveya,312,2020_08_12,0.2745
praskoveya,313,2020_08_12,0.2267
praskoveya,314,2020_08_12,0.1827
praskoveya,315,2020_08_12,0.2676
praskoveya,316,2020_08_12,0.3528
praskoveya,317,2020_08_12,0.3206
praskoveya,318,2020_08_12,0.26280000000000003
praskoveya,319,2020_08_12,0.3771
praskoveya,320,2020_08_12,0.3221
praskoveya,321,2020_08_12,0.2672
praskoveya,322,2020_08_12,0.3371
praskoveya,323,2020_08_12,0.341
praskoveya,324,2020_08_12,0.1734
praskoveya,325,2020_08_12,0.34600000000000003
praskoveya,326,2020_08_12,0.35860000000000003
praskoveya,327,2020_08_12,0.4678000000000001
praskoveya,328,2020_08_12,0.1928
praskoveya,329,2020_08_12,0.3569
praskoveya,330,2020_08_12,0.3787
praskoveya,331,2020_08_12,0.19289850746268652
praskoveya,332,2020_08_12,0.1754
praskoveya,333,2020_08_12,0.1802
praskoveya,334,2020_08_12,0.3538
praskoveya,335,2020_08_12,0.1721
praskoveya,336,2020_08_12,0.16160000000000002
praskoveya,337,2020_08_12,0.1898
praskoveya,338,2020_08_12,0.1957
praskoveya,339,2020_08_12,0.1575
praskoveya,340,2020_08_12,0.1733
praskoveya,341,2020_08_12,0.1558
praskoveya,342,2020_08_12,0.16490000000000002
praskoveya,343,2020_08_12,0.2488
praskoveya,344,2020_08_12,0.22899999999999998
praskoveya,345,2020_08_12,0.2188
praskoveya,346,2020_08_12,0.25
praskoveya,347,2020_08_12,0.2192
praskoveya,348,2020_08_12,0.1751
praskoveya,349,2020_08_12,0.1766
praskoveya,350,2020_08_12,0.1844
praskoveya,351,2020_08_12,0.2706
praskoveya,352,2020_08_12,0.2746
praskoveya,353,2020_08_12,0.1841
praskoveya,354,2020_08_12,0.1691
praskoveya,355,2020_08_12,0.2902
praskoveya,356,2020_08_12,0.29250000000000004
praskoveya,357,2020_08_12,0.2203
praskoveya,358,2020_08_12,0.2937
praskoveya,359,2020_08_12,0.33380000000000004
praskoveya,360,2020_08_12,0.3443
praskoveya,361,2020_08_12,0.298
praskoveya,362,2020_08_12,0.3095
praskoveya,363,2020_08_12,0.2372
praskoveya,364,2020_08_12,0.1947
praskoveya,365,2020_08_12,0.2065
praskoveya,366,2020_08_12,0.2762
praskoveya,367,2020_08_12,0.2988
praskoveya,368,2020_08_12,0.2717
praskoveya,369,2020_08_12,0.1951
praskoveya,370,2020_08_12,0.2078
praskoveya,371,2020_08_12,0.29650000000000004
praskoveya,372,2020_08_12,0.26980000000000004
praskoveya,373,2020_08_12,0.2261
praskoveya,374,2020_08_12,0.25930000000000003
praskoveya,375,2020_08_12,0.1975
praskoveya,376,2020_08_12,0.1955
praskoveya,377,2020_08_12,0.1944
praskoveya,378,2020_08_12,0.1909
praskoveya,379,2020_08_12,0.2756
praskoveya,380,2020_08_12,0.1961
praskoveya,381,2020_08_12,0.3612
praskoveya,382,2020_08_12,0.3277
praskoveya,383,2020_08_12,0.2007
praskoveya,384,2020_08_12,0.2012
praskoveya,385,2020_08_12,0.2073
praskoveya,266,2020_08_28,0.192
praskoveya,267,2020_08_28,0.1996
praskoveya,268,2020_08_28,0.2725
praskoveya,269,2020_08_28,0.1905
praskoveya,270,2020_08_28,0.2775
praskoveya,271,2020_08_28,0.2654
praskoveya,272,2020_08_28,0.1794
praskoveya,273,2020_08_28,0.1906
praskoveya,274,2020_08_28,0.1858
praskoveya,275,2020_08_28,0.1884
praskoveya,276,2020_08_28,0.17800000000000002
praskoveya,277,2020_08_28,0.1843
praskoveya,278,2020_08_28,0.1842
praskoveya,279,2020_08_28,0.1806
praskoveya,280,2020_08_28,0.17170000000000002
praskoveya,281,2020_08_28,0.2469
praskoveya,282,2020_08_28,0.1683
praskoveya,283,2020_08_28,0.1686
praskoveya,284,2020_08_28,0.1851
praskoveya,285,2020_08_28,0.1816
praskoveya,286,2020_08_28,0.4262
praskoveya,287,2020_08_28,0.1809
praskoveya,288,2020_08_28,0.1955
praskoveya,289,2020_08_28,0.20199999999999999
praskoveya,290,2020_08_28,0.20175
praskoveya,291,2020_08_28,0.1849
praskoveya,292,2020_08_28,0.1898
praskoveya,293,2020_08_28,0.1892
praskoveya,294,2020_08_28,0.1782
praskoveya,295,2020_08_28,0.17700000000000002
praskoveya,296,2020_08_28,0.2662
praskoveya,297,2020_08_28,0.2656
praskoveya,298,2020_08_28,0.26830000000000004
praskoveya,299,2020_08_28,0.2818
praskoveya,300,2020_08_28,0.2948
praskoveya,301,2020_08_28,0.17980000000000002
praskoveya,302,2020_08_28,0.2881
praskoveya,303,2020_08_28,0.3007
praskoveya,304,2020_08_28,0.3136
praskoveya,305,2020_08_28,0.3437
praskoveya,306,2020_08_28,0.1809
praskoveya,307,2020_08_28,0.2923
praskoveya,308,2020_08_28,0.17850000000000002
praskoveya,309,2020_08_28,0.1751
praskoveya,310,2020_08_28,0.3275
praskoveya,311,2020_08_28,0.29860000000000003
praskoveya,312,2020_08_28,0.2609
praskoveya,313,2020_08_28,0.2355
praskoveya,314,2020_08_28,0.1813
praskoveya,315,2020_08_28,0.2374
praskoveya,316,2020_08_28,0.319
praskoveya,317,2020_08_28,0.2944
praskoveya,318,2020_08_28,0.24701627906976745
praskoveya,319,2020_08_28,0.3169
praskoveya,320,2020_08_28,0.2952
praskoveya,321,2020_08_28,0.2421
praskoveya,322,2020_08_28,0.3113
praskoveya,323,2020_08_28,0.3194
praskoveya,324,2020_08_28,0.1751
praskoveya,325,2020_08_28,0.2765
praskoveya,326,2020_08_28,0.3266
praskoveya,327,2020_08_28,0.4031
praskoveya,328,2020_08_28,0.17800000000000002
praskoveya,329,2020_08_28,0.2706
praskoveya,330,2020_08_28,0.29300000000000004
praskoveya,331,2020_08_28,0.18911103047895494
praskoveya,332,2020_08_28,0.1719
praskoveya,333,2020_08_28,0.1752
praskoveya,334,2020_08_28,0.2985
praskoveya,335,2020_08_28,0.1709
praskoveya,336,2020_08_28,0.1594
praskoveya,337,2020_08_28,0.18000000000000002
praskoveya,338,2020_08_28,0.1725
praskoveya,339,2020_08_28,0.1711
praskoveya,340,2020_08_28,0.1804
praskoveya,341,2020_08_28,0.17270000000000002
praskoveya,342,2020_08_28,0.1804
praskoveya,343,2020_08_28,0.2322
praskoveya,344,2020_08_28,0.2326
praskoveya,345,2020_08_28,0.2138
praskoveya,346,2020_08_28,0.2272
praskoveya,347,2020_08_28,0.1992
praskoveya,348,2020_08_28,0.17700000000000002
praskoveya,349,2020_08_28,0.1929
praskoveya,350,2020_08_28,0.1941
praskoveya,351,2020_08_28,0.2741
praskoveya,352,2020_08_28,0.2706
praskoveya,353,2020_08_28,0.1878
praskoveya,354,2020_08_28,0.1594
praskoveya,355,2020_08_28,0.2664
praskoveya,356,2020_08_28,0.2685
praskoveya,357,2020_08_28,0.2218
praskoveya,358,2020_08_28,0.2818
praskoveya,359,2020_08_28,0.30510000000000004
praskoveya,360,2020_08_28,0.304
praskoveya,361,2020_08_28,0.262
praskoveya,362,2020_08_28,0.27899999999999997
praskoveya,363,2020_08_28,0.2224
praskoveya,364,2020_08_28,0.1827
praskoveya,365,2020_08_28,0.1789
praskoveya,366,2020_08_28,0.273
praskoveya,367,2020_08_28,0.2781
praskoveya,368,2020_08_28,0.2631
praskoveya,369,2020_08_28,0.1766
praskoveya,370,2020_08_28,0.1811
praskoveya,371,2020_08_28,0.27
praskoveya,372,2020_08_28,0.2349
praskoveya,373,2020_08_28,0.2129
praskoveya,374,2020_08_28,0.3487
praskoveya,375,2020_08_28,0.1962
praskoveya,376,2020_08_28,0.1956
praskoveya,377,2020_08_28,0.1925
praskoveya,378,2020_08_28,0.1983
praskoveya,379,2020_08_28,0.261
praskoveya,380,2020_08_28,0.1819
praskoveya,381,2020_08_28,0.2883
praskoveya,382,2020_08_28,0.27899999999999997
praskoveya,383,2020_08_28,0.1794
praskoveya,384,2020_08_28,0.1838
praskoveya,385,2020_08_28,0.17900000000000002
praskoveya,266,2020_09_13,0.1847
praskoveya,267,2020_09_13,0.1849
praskoveya,268,2020_09_13,0.2302
praskoveya,269,2020_09_13,0.1744
praskoveya,270,2020_09_13,0.2364
praskoveya,271,2020_09_13,0.2398
praskoveya,272,2020_09_13,0.168
praskoveya,273,2020_09_13,0.1772
praskoveya,274,2020_09_13,0.1753
praskoveya,275,2020_09_13,0.1792
praskoveya,276,2020_09_13,0.1881
praskoveya,277,2020_09_13,0.1919
praskoveya,278,2020_09_13,0.17350000000000002
praskoveya,279,2020_09_13,0.1783
praskoveya,280,2020_09_13,0.1804
praskoveya,281,2020_09_13,0.2075
praskoveya,282,2020_09_13,0.1848
praskoveya,283,2020_09_13,0.17900000000000002
praskoveya,284,2020_09_13,0.1889
praskoveya,285,2020_09_13,0.1885
praskoveya,286,2020_09_13,0.3503
praskoveya,287,2020_09_13,0.1902
praskoveya,288,2020_09_13,0.1985
praskoveya,289,2020_09_13,0.2172
praskoveya,290,2020_09_13,0.1971
praskoveya,291,2020_09_13,0.1889
praskoveya,292,2020_09_13,0.1834
praskoveya,293,2020_09_13,0.19092857142857145
praskoveya,294,2020_09_13,0.1736
praskoveya,295,2020_09_13,0.1924
praskoveya,296,2020_09_13,0.25270000000000004
praskoveya,297,2020_09_13,0.2322
praskoveya,298,2020_09_13,0.2405
praskoveya,299,2020_09_13,0.2456
praskoveya,300,2020_09_13,0.2545
praskoveya,301,2020_09_13,0.1776
praskoveya,302,2020_09_13,0.2569
praskoveya,303,2020_09_13,0.2553
praskoveya,304,2020_09_13,0.26630000000000004
praskoveya,305,2020_09_13,0.2937
praskoveya,306,2020_09_13,0.17750000000000002
praskoveya,307,2020_09_13,0.2639
praskoveya,308,2020_09_13,0.1771
praskoveya,309,2020_09_13,0.17370000000000002
praskoveya,310,2020_09_13,0.2807
praskoveya,311,2020_09_13,0.26630000000000004
praskoveya,312,2020_09_13,0.2173
praskoveya,313,2020_09_13,0.2018
praskoveya,314,2020_09_13,0.1686
praskoveya,315,2020_09_13,0.217
praskoveya,316,2020_09_13,0.2902
praskoveya,317,2020_09_13,0.2629
praskoveya,318,2020_09_13,0.22014933135215456
praskoveya,319,2020_09_13,0.2982
praskoveya,320,2020_09_13,0.2624
praskoveya,321,2020_09_13,0.2099
praskoveya,322,2020_09_13,0.2565
praskoveya,323,2020_09_13,0.29810000000000003
praskoveya,324,2020_09_13,0.1714
praskoveya,325,2020_09_13,0.2601
praskoveya,326,2020_09_13,0.2899
praskoveya,327,2020_09_13,0.3282
praskoveya,328,2020_09_13,0.1762
praskoveya,329,2020_09_13,0.2453
praskoveya,330,2020_09_13,0.26580000000000004
praskoveya,331,2020_09_13,0.1828666666666667
praskoveya,332,2020_09_13,0.1803
praskoveya,333,2020_09_13,0.1793
praskoveya,334,2020_09_13,0.27290000000000003
praskoveya,335,2020_09_13,0.1786
praskoveya,336,2020_09_13,0.16920000000000002
praskoveya,337,2020_09_13,0.1787
praskoveya,338,2020_09_13,0.17980000000000002
praskoveya,339,2020_09_13,0.17120000000000002
praskoveya,340,2020_09_13,0.17600000000000002
praskoveya,341,2020_09_13,0.1612
praskoveya,342,2020_09_13,0.1653
praskoveya,343,2020_09_13,0.2243
praskoveya,344,2020_09_13,0.2205
praskoveya,345,2020_09_13,0.1997
praskoveya,346,2020_09_13,0.2201
praskoveya,347,2020_09_13,0.1811
praskoveya,348,2020_09_13,0.1665
praskoveya,349,2020_09_13,0.187
praskoveya,350,2020_09_13,0.19
praskoveya,351,2020_09_13,0.2414
praskoveya,352,2020_09_13,0.2314
praskoveya,353,2020_09_13,0.1754
praskoveya,354,2020_09_13,0.1618
praskoveya,355,2020_09_13,0.2253
praskoveya,356,2020_09_13,0.223
praskoveya,357,2020_09_13,0.2035
praskoveya,358,2020_09_13,0.2419
praskoveya,359,2020_09_13,0.2604
praskoveya,360,2020_09_13,0.2781
praskoveya,361,2020_09_13,0.2232
praskoveya,362,2020_09_13,0.2316
praskoveya,363,2020_09_13,0.2148
praskoveya,364,2020_09_13,0.1771
praskoveya,365,2020_09_13,0.17420000000000002
praskoveya,366,2020_09_13,0.2423
praskoveya,367,2020_09_13,0.2482
praskoveya,368,2020_09_13,0.2309
praskoveya,369,2020_09_13,0.1771
praskoveya,370,2020_09_13,0.1786
praskoveya,371,2020_09_13,0.2389
praskoveya,372,2020_09_13,0.2172
praskoveya,373,2020_09_13,0.2069
praskoveya,374,2020_09_13,0.3326
praskoveya,375,2020_09_13,0.1817
praskoveya,376,2020_09_13,0.1768
praskoveya,377,2020_09_13,0.17450000000000002
praskoveya,378,2020_09_13,0.1763
praskoveya,379,2020_09_13,0.2338
praskoveya,380,2020_09_13,0.1842
praskoveya,381,2020_09_13,0.255
praskoveya,382,2020_09_13,0.2447
praskoveya,383,2020_09_13,0.1729
praskoveya,384,2020_09_13,0.1691
praskoveya,385,2020_09_13,0.1711
praskoveya,266,2020_09_29,0.1987
praskoveya,267,2020_09_29,0.1819
praskoveya,268,2020_09_29,0.2193
praskoveya,269,2020_09_29,0.1768
praskoveya,270,2020_09_29,0.2262
praskoveya,271,2020_09_29,0.233
praskoveya,272,2020_09_29,0.1695
praskoveya,273,2020_09_29,0.173
praskoveya,274,2020_09_29,0.1751
praskoveya,275,2020_09_29,0.1805
praskoveya,276,2020_09_29,0.1845
praskoveya,277,2020_09_29,0.1864
praskoveya,278,2020_09_29,0.1793
praskoveya,279,2020_09_29,0.19
praskoveya,280,2020_09_29,0.1714
praskoveya,281,2020_09_29,0.1973
praskoveya,282,2020_09_29,0.1796
praskoveya,283,2020_09_29,0.1752
praskoveya,284,2020_09_29,0.1858
praskoveya,285,2020_09_29,0.1914
praskoveya,286,2020_09_29,0.2858
praskoveya,287,2020_09_29,0.19
praskoveya,288,2020_09_29,0.1908
praskoveya,289,2020_09_29,0.1924
praskoveya,290,2020_09_29,0.19265
praskoveya,291,2020_09_29,0.188
praskoveya,292,2020_09_29,0.1993
praskoveya,293,2020_09_29,0.2043
praskoveya,294,2020_09_29,0.16870000000000002
praskoveya,295,2020_09_29,0.1784
praskoveya,296,2020_09_29,0.2302
praskoveya,297,2020_09_29,0.2132
praskoveya,298,2020_09_29,0.2266
praskoveya,299,2020_09_29,0.2226
praskoveya,300,2020_09_29,0.2303
praskoveya,301,2020_09_29,0.1748
praskoveya,302,2020_09_29,0.2432
praskoveya,303,2020_09_29,0.2288
praskoveya,304,2020_09_29,0.2425
praskoveya,305,2020_09_29,0.2516
praskoveya,306,2020_09_29,0.1748
praskoveya,307,2020_09_29,0.2492
